Median_Household_Income,Population_Below_Poverty,High_School_Diploma_25plus,Bachelors_Degree_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,State,County,Tract,Block Group,year
42222.0,,291.0,178.0,121.0,139800.0,950.0,92.0,1330.0,46.2,28448.0,10.0,6,71,10410,2,2019
104904.0,,204.0,426.0,44.0,645400.0,1915.0,219.0,2063.0,35.6,34789.0,9.0,6,71,104,3,2019
138365.0,,261.0,876.0,137.0,757000.0,3131.0,158.0,3278.0,44.1,44505.0,13.0,6,71,104,1,2019
96523.0,,157.0,221.0,26.0,359000.0,2257.0,132.0,1434.0,38.2,26640.0,20.0,6,71,401,1,2019
86250.0,,239.0,323.0,119.0,543500.0,1409.0,285.0,2064.0,31.5,25546.0,76.0,6,71,401,3,2019
30813.0,,329.0,63.0,57.0,325000.0,921.0,552.0,1619.0,38.4,15037.0,93.0,6,71,3000,2,2019
28850.0,,346.0,95.0,21.0,262000.0,694.0,346.0,1635.0,39.6,20678.0,87.0,6,71,3000,1,2019
-666666666.0,,90.0,144.0,0.0,321800.0,-666666666.0,187.0,1618.0,37.9,31285.0,16.0,6,71,8704,3,2019
110472.0,,310.0,95.0,110.0,355000.0,-666666666.0,14.0,1632.0,40.4,29321.0,42.0,6,71,8704,2,2019
60136.0,,236.0,17.0,19.0,224600.0,1142.0,120.0,1235.0,31.6,19118.0,0.0,6,71,8704,5,2019
52273.0,,312.0,87.0,50.0,-666666666.0,1294.0,271.0,1287.0,32.1,19603.0,34.0,6,71,8705,1,2019
56098.0,,385.0,29.0,84.0,107200.0,685.0,404.0,2234.0,36.0,24384.0,112.0,6,71,11600,1,2019
65956.0,,449.0,350.0,0.0,218800.0,1396.0,270.0,2247.0,58.9,36899.0,0.0,6,71,11600,3,2019
27250.0,,136.0,55.0,30.0,70300.0,554.0,39.0,496.0,60.6,22880.0,13.0,6,71,940100,1,2019
135724.0,,122.0,316.0,21.0,628100.0,2615.0,37.0,1687.0,39.5,42964.0,0.0,6,71,108,1,2019
108173.0,,93.0,367.0,41.0,679100.0,2008.0,250.0,1436.0,36.6,44481.0,23.0,6,71,108,2,2019
65147.0,,216.0,22.0,9.0,241700.0,1648.0,68.0,1603.0,32.7,9897.0,7.0,6,71,6301,1,2019
19494.0,,236.0,68.0,68.0,187800.0,1049.0,518.0,2031.0,35.7,22742.0,91.0,6,71,6301,3,2019
46875.0,,231.0,26.0,0.0,194400.0,1138.0,136.0,1120.0,29.3,12974.0,90.0,6,71,6301,4,2019
80769.0,,564.0,556.0,145.0,309900.0,1536.0,272.0,3643.0,40.5,33151.0,39.0,6,71,8001,3,2019
145109.0,,135.0,311.0,34.0,552500.0,-666666666.0,50.0,1774.0,43.5,60451.0,10.0,6,71,8302,3,2019
91250.0,,140.0,207.0,38.0,433100.0,-666666666.0,23.0,915.0,44.6,42966.0,9.0,6,71,8302,2,2019
64295.0,,150.0,62.0,49.0,276100.0,1508.0,183.0,1494.0,36.9,26094.0,0.0,6,71,10022,2,2019
39205.0,,572.0,79.0,147.0,190700.0,1233.0,292.0,3198.0,29.7,14138.0,180.0,6,71,10022,1,2019
53864.0,,355.0,26.0,11.0,203800.0,1199.0,139.0,1139.0,35.6,22383.0,43.0,6,71,10024,1,2019
76538.0,,205.0,124.0,94.0,335400.0,995.0,107.0,1916.0,44.1,30797.0,21.0,6,71,10024,3,2019
51464.0,,434.0,67.0,0.0,95600.0,768.0,179.0,1884.0,36.2,16771.0,25.0,6,71,11800,2,2019
75786.0,,356.0,110.0,13.0,180500.0,1058.0,233.0,1974.0,47.2,32116.0,69.0,6,71,11800,4,2019
113304.0,,81.0,97.0,21.0,363300.0,-666666666.0,0.0,1227.0,35.8,35608.0,20.0,6,71,9715,3,2019
85000.0,,341.0,294.0,20.0,271300.0,1304.0,78.0,1813.0,48.9,34278.0,0.0,6,71,9715,4,2019
55972.0,,307.0,247.0,100.0,244700.0,933.0,168.0,2298.0,30.4,23693.0,144.0,6,71,9715,2,2019
47333.0,,312.0,117.0,105.0,217400.0,1250.0,142.0,1928.0,30.3,17123.0,92.0,6,71,10012,2,2019
80472.0,,453.0,80.0,100.0,250600.0,1157.0,90.0,1799.0,40.7,29168.0,33.0,6,71,10012,3,2019
60417.0,,716.0,114.0,88.0,224900.0,1322.0,245.0,3715.0,27.6,16045.0,154.0,6,71,10015,1,2019
112333.0,,364.0,238.0,46.0,520300.0,-666666666.0,0.0,1632.0,39.5,32381.0,10.0,6,71,109,4,2019
73945.0,,836.0,353.0,137.0,262000.0,1576.0,529.0,4985.0,31.9,23640.0,48.0,6,71,10018,1,2019
55179.0,,319.0,113.0,29.0,258300.0,1434.0,194.0,2338.0,39.7,24630.0,93.0,6,71,10018,2,2019
18412.0,,119.0,0.0,0.0,131300.0,619.0,475.0,1414.0,34.2,12744.0,136.0,6,71,9500,1,2019
42791.0,,61.0,16.0,0.0,89200.0,831.0,224.0,791.0,28.4,22276.0,64.0,6,71,9500,5,2019
38079.0,,289.0,95.0,59.0,134900.0,795.0,516.0,1740.0,28.1,16095.0,199.0,6,71,9500,4,2019
48000.0,,120.0,11.0,83.0,77800.0,664.0,151.0,1450.0,29.2,19388.0,79.0,6,71,9500,2,2019
33984.0,,201.0,114.0,166.0,130000.0,863.0,396.0,2508.0,26.1,12649.0,293.0,6,71,9500,3,2019
54246.0,,256.0,86.0,121.0,194700.0,1193.0,139.0,2082.0,31.4,21961.0,126.0,6,71,9713,1,2019
63498.0,,359.0,151.0,47.0,261400.0,1166.0,87.0,1826.0,42.0,29474.0,35.0,6,71,9713,2,2019
44089.0,,349.0,72.0,118.0,198000.0,1358.0,263.0,2067.0,40.1,19921.0,78.0,6,71,9713,3,2019
41068.0,,133.0,15.0,0.0,168700.0,-666666666.0,45.0,562.0,24.9,20839.0,37.0,6,71,9713,4,2019
21608.0,,597.0,62.0,91.0,192400.0,865.0,609.0,2368.0,26.0,10926.0,306.0,6,71,9716,3,2019
48012.0,,633.0,142.0,206.0,245800.0,1100.0,442.0,4040.0,34.3,22659.0,125.0,6,71,9716,1,2019
-666666666.0,,162.0,107.0,168.0,-666666666.0,947.0,398.0,1250.0,25.9,12554.0,69.0,6,71,9716,2,2019
39643.0,,152.0,62.0,44.0,103600.0,-666666666.0,100.0,745.0,56.2,23196.0,38.0,6,71,10409,2,2019
63792.0,,71.0,47.0,0.0,138400.0,908.0,141.0,1209.0,32.1,28303.0,19.0,6,71,11900,4,2019
-666666666.0,,55.0,10.0,35.0,80600.0,-666666666.0,0.0,440.0,44.8,10741.0,10.0,6,71,11900,1,2019
34414.0,,48.0,7.0,0.0,-666666666.0,-666666666.0,50.0,209.0,51.7,17215.0,0.0,6,71,11900,2,2019
104596.0,,57.0,209.0,21.0,436500.0,-666666666.0,15.0,1240.0,49.2,38333.0,33.0,6,71,7302,6,2019
134732.0,,192.0,184.0,13.0,631000.0,-666666666.0,30.0,980.0,60.4,63181.0,28.0,6,71,8703,2,2019
148130.0,,817.0,1128.0,187.0,491600.0,2800.0,105.0,5728.0,32.9,38746.0,0.0,6,71,2010,1,2019
112639.0,,229.0,292.0,81.0,440400.0,-666666666.0,14.0,2474.0,35.5,35450.0,46.0,6,71,2010,2,2019
126213.0,,221.0,304.0,54.0,585200.0,2408.0,85.0,1655.0,49.9,51273.0,0.0,6,71,815,2,2019
57361.0,,166.0,115.0,48.0,-666666666.0,892.0,94.0,1470.0,40.7,25314.0,65.0,6,71,403,2,2019
79715.0,,175.0,492.0,97.0,450000.0,1730.0,362.0,1903.0,43.4,41741.0,52.0,6,71,7302,3,2019
74457.0,,531.0,325.0,87.0,441000.0,2132.0,158.0,2219.0,54.0,36846.0,0.0,6,71,7302,4,2019
119879.0,,192.0,216.0,44.0,490700.0,-666666666.0,0.0,1101.0,46.4,34897.0,24.0,6,71,7302,2,2019
35811.0,,126.0,33.0,59.0,188300.0,1049.0,170.0,1218.0,22.7,8421.0,73.0,6,71,4700,2,2019
45408.0,,124.0,38.0,33.0,173900.0,1051.0,142.0,840.0,28.1,15723.0,23.0,6,71,4700,4,2019
40923.0,,159.0,11.0,79.0,207400.0,996.0,146.0,1252.0,33.9,21362.0,6.0,6,71,4700,1,2019
34300.0,,256.0,34.0,76.0,179600.0,1168.0,199.0,1678.0,27.9,12282.0,134.0,6,71,4800,1,2019
41066.0,,272.0,73.0,80.0,186300.0,1133.0,251.0,1585.0,29.0,13880.0,133.0,6,71,4800,2,2019
26801.0,,294.0,66.0,80.0,262500.0,1189.0,319.0,1512.0,25.7,11390.0,140.0,6,71,5100,5,2019
42625.0,,200.0,15.0,0.0,251000.0,865.0,220.0,1686.0,27.3,15180.0,60.0,6,71,10010,2,2019
56336.0,,334.0,29.0,15.0,240100.0,1075.0,105.0,1740.0,29.2,15647.0,75.0,6,71,10010,4,2019
43152.0,,458.0,55.0,72.0,259300.0,1123.0,433.0,2108.0,25.7,18695.0,184.0,6,71,10010,3,2019
64313.0,,653.0,94.0,140.0,223300.0,-666666666.0,146.0,2755.0,40.2,16995.0,49.0,6,71,10013,4,2019
68056.0,,255.0,140.0,33.0,217900.0,2091.0,162.0,1487.0,49.3,21389.0,26.0,6,71,10013,3,2019
69286.0,,508.0,62.0,52.0,241200.0,1404.0,160.0,2166.0,31.7,23784.0,44.0,6,71,10020,1,2019
41875.0,,417.0,132.0,117.0,151300.0,850.0,316.0,2702.0,34.1,17776.0,216.0,6,71,10413,3,2019
118859.0,,129.0,19.0,0.0,274600.0,-666666666.0,37.0,848.0,44.3,40810.0,0.0,6,71,10413,2,2019
22865.0,,159.0,23.0,114.0,112700.0,-666666666.0,45.0,627.0,52.8,20886.0,31.0,6,71,10416,3,2019
30873.0,,66.0,4.0,0.0,135900.0,1019.0,101.0,637.0,32.6,22001.0,43.0,6,71,10416,2,2019
70000.0,,67.0,87.0,0.0,239800.0,-666666666.0,33.0,639.0,56.7,34427.0,36.0,6,71,10802,4,2019
62563.0,,156.0,170.0,18.0,164900.0,827.0,125.0,779.0,30.1,26984.0,0.0,6,71,10802,3,2019
49152.0,,61.0,20.0,0.0,241400.0,-666666666.0,73.0,853.0,33.0,20767.0,57.0,6,71,10802,2,2019
89079.0,,394.0,180.0,11.0,512100.0,1190.0,145.0,1974.0,46.2,32991.0,71.0,6,71,403,3,2019
97589.0,,330.0,104.0,21.0,404700.0,-666666666.0,50.0,1379.0,42.5,34053.0,48.0,6,71,4503,2,2019
44375.0,,343.0,44.0,123.0,206600.0,1212.0,234.0,2006.0,26.5,13229.0,122.0,6,71,4900,2,2019
30054.0,,294.0,76.0,69.0,218400.0,895.0,463.0,2546.0,24.5,10531.0,165.0,6,71,4900,3,2019
13500.0,,133.0,26.0,68.0,-666666666.0,433.0,346.0,823.0,30.4,10800.0,78.0,6,71,5800,3,2019
31645.0,,139.0,47.0,78.0,168800.0,875.0,333.0,1491.0,27.3,12101.0,88.0,6,71,5800,2,2019
-666666666.0,,420.0,84.0,8.0,208000.0,1110.0,251.0,1771.0,32.6,19643.0,26.0,6,71,7000,1,2019
48563.0,,182.0,19.0,0.0,220000.0,1148.0,199.0,1061.0,30.8,17628.0,70.0,6,71,7000,4,2019
57569.0,,342.0,102.0,35.0,260500.0,1332.0,109.0,1286.0,34.7,20755.0,27.0,6,71,5200,2,2019
63605.0,,93.0,56.0,24.0,274600.0,1039.0,60.0,836.0,36.0,22691.0,53.0,6,71,5200,4,2019
48955.0,,393.0,75.0,0.0,163300.0,1082.0,186.0,1234.0,39.7,22928.0,35.0,6,71,6100,6,2019
36513.0,,146.0,51.0,24.0,288700.0,-666666666.0,96.0,636.0,28.7,25099.0,43.0,6,71,6100,7,2019
55625.0,,401.0,196.0,188.0,244800.0,1971.0,301.0,2775.0,27.0,18693.0,38.0,6,71,6100,3,2019
18958.0,,260.0,0.0,0.0,231400.0,865.0,212.0,1166.0,31.4,12702.0,129.0,6,71,6100,4,2019
-666666666.0,,404.0,32.0,0.0,239200.0,-666666666.0,50.0,1238.0,30.9,23733.0,50.0,6,71,6100,2,2019
62609.0,,190.0,43.0,21.0,280500.0,1333.0,88.0,1123.0,32.8,19753.0,0.0,6,71,6700,3,2019
77344.0,,202.0,132.0,0.0,263500.0,1706.0,123.0,1185.0,45.9,36656.0,36.0,6,71,10004,2,2019
84318.0,,569.0,372.0,119.0,275500.0,1712.0,186.0,2830.0,40.9,31370.0,0.0,6,71,10004,4,2019
156276.0,,253.0,135.0,55.0,455100.0,-666666666.0,18.0,1648.0,37.6,39439.0,0.0,6,71,10004,5,2019
81319.0,,45.0,173.0,48.0,283200.0,1659.0,206.0,1525.0,42.4,33877.0,45.0,6,71,10004,1,2019
78734.0,,151.0,158.0,67.0,270700.0,1607.0,216.0,1412.0,49.3,34586.0,68.0,6,71,10004,3,2019
31065.0,,414.0,27.0,161.0,146600.0,1045.0,363.0,1946.0,29.4,13523.0,112.0,6,71,10014,3,2019
39236.0,,389.0,98.0,186.0,118100.0,1051.0,503.0,2312.0,27.5,11354.0,128.0,6,71,10014,2,2019
49625.0,,100.0,58.0,6.0,212500.0,-666666666.0,6.0,675.0,31.8,14756.0,12.0,6,71,10014,1,2019
51902.0,,69.0,83.0,0.0,218800.0,-666666666.0,18.0,701.0,30.9,28490.0,0.0,6,71,5100,3,2019
106364.0,,151.0,51.0,56.0,324000.0,-666666666.0,31.0,637.0,49.8,43234.0,0.0,6,71,5100,2,2019
46639.0,,214.0,38.0,45.0,207500.0,1663.0,275.0,1146.0,38.9,17408.0,81.0,6,71,5100,7,2019
50500.0,,298.0,97.0,44.0,253900.0,960.0,157.0,1405.0,30.5,18178.0,85.0,6,71,5100,4,2019
49712.0,,203.0,22.0,63.0,212200.0,970.0,240.0,2223.0,26.6,13950.0,123.0,6,71,6402,2,2019
97404.0,,77.0,50.0,22.0,337300.0,1827.0,89.0,1080.0,33.5,27842.0,0.0,6,71,8402,1,2019
75036.0,,141.0,100.0,55.0,-666666666.0,1774.0,57.0,1295.0,44.2,31841.0,22.0,6,71,8402,3,2019
33713.0,,453.0,191.0,247.0,141800.0,850.0,1805.0,4896.0,22.6,16435.0,286.0,6,71,10421,2,2019
33292.0,,211.0,84.0,75.0,167600.0,913.0,75.0,1196.0,58.5,15951.0,100.0,6,71,10423,2,2019
34438.0,,167.0,48.0,35.0,130800.0,1060.0,93.0,701.0,55.7,29967.0,0.0,6,71,10423,3,2019
69113.0,,138.0,187.0,31.0,386400.0,-666666666.0,0.0,1567.0,32.3,21683.0,37.0,6,71,205,3,2019
69744.0,,440.0,153.0,50.0,382800.0,1629.0,148.0,1953.0,41.8,25093.0,8.0,6,71,205,2,2019
30789.0,,381.0,189.0,110.0,135000.0,1260.0,126.0,1564.0,57.4,19955.0,83.0,6,71,10423,1,2019
24438.0,,298.0,89.0,8.0,124700.0,881.0,284.0,1881.0,36.1,15042.0,160.0,6,71,10420,1,2019
29406.0,,160.0,88.0,49.0,153500.0,895.0,192.0,951.0,51.1,25854.0,0.0,6,71,10420,2,2019
22326.0,,54.0,26.0,43.0,86500.0,847.0,375.0,1129.0,45.4,24576.0,39.0,6,71,10420,3,2019
44383.0,,705.0,426.0,91.0,-666666666.0,1138.0,1692.0,9593.0,21.5,18864.0,129.0,6,71,10402,1,2019
26944.0,,380.0,16.0,0.0,30600.0,1517.0,256.0,1152.0,51.4,24698.0,20.0,6,71,10411,4,2019
56658.0,,249.0,130.0,82.0,337100.0,1702.0,68.0,1814.0,35.2,22514.0,26.0,6,71,3804,3,2019
78911.0,,377.0,109.0,134.0,354300.0,1836.0,98.0,1598.0,28.6,18507.0,40.0,6,71,3804,2,2019
55841.0,,308.0,156.0,138.0,313600.0,922.0,379.0,2700.0,36.2,20503.0,34.0,6,71,3607,1,2019
51128.0,,314.0,28.0,113.0,184500.0,1138.0,169.0,2079.0,25.3,11325.0,111.0,6,71,4103,2,2019
36094.0,,291.0,78.0,59.0,268200.0,1255.0,157.0,1822.0,31.1,14277.0,97.0,6,71,4001,2,2019
69500.0,,352.0,151.0,123.0,272300.0,1534.0,149.0,2544.0,32.6,18191.0,41.0,6,71,4001,1,2019
60994.0,,668.0,133.0,148.0,311600.0,1299.0,333.0,4343.0,30.5,16947.0,168.0,6,71,4003,2,2019
41989.0,,279.0,262.0,94.0,378800.0,1480.0,551.0,1685.0,39.1,28079.0,39.0,6,71,404,2,2019
45385.0,,553.0,93.0,240.0,165000.0,918.0,477.0,3129.0,36.1,23237.0,201.0,6,71,10411,2,2019
43145.0,,79.0,54.0,23.0,292900.0,1681.0,60.0,667.0,61.9,29277.0,10.0,6,71,10411,1,2019
19277.0,,354.0,57.0,132.0,94300.0,570.0,541.0,1711.0,35.0,15635.0,176.0,6,71,10411,3,2019
74702.0,,357.0,374.0,28.0,308300.0,1557.0,808.0,2112.0,29.7,36165.0,0.0,6,71,7800,1,2019
42872.0,,210.0,319.0,59.0,252500.0,1149.0,887.0,2143.0,30.3,25018.0,70.0,6,71,8100,2,2019
79688.0,,51.0,75.0,21.0,272400.0,-666666666.0,29.0,519.0,43.4,30999.0,0.0,6,71,8800,4,2019
59662.0,,650.0,138.0,40.0,194700.0,1069.0,637.0,2630.0,28.6,17853.0,14.0,6,71,8800,2,2019
60908.0,,195.0,199.0,145.0,293800.0,1319.0,298.0,2250.0,29.8,22267.0,33.0,6,71,8800,3,2019
53424.0,,123.0,46.0,117.0,182200.0,1002.0,173.0,1090.0,29.7,19045.0,42.0,6,71,9800,4,2019
15598.0,,153.0,6.0,127.0,-666666666.0,777.0,381.0,1310.0,21.9,5632.0,197.0,6,71,9800,2,2019
76573.0,,307.0,51.0,52.0,207000.0,1628.0,104.0,1708.0,30.6,25490.0,22.0,6,71,10009,2,2019
30793.0,,258.0,5.0,18.0,229200.0,808.0,313.0,1213.0,35.6,14385.0,81.0,6,71,5400,4,2019
44600.0,,343.0,11.0,114.0,226500.0,984.0,379.0,1619.0,33.6,19963.0,49.0,6,71,5400,1,2019
34967.0,,266.0,13.0,67.0,-666666666.0,966.0,459.0,1932.0,29.8,11011.0,91.0,6,71,5500,3,2019
43906.0,,0.0,18.0,37.0,173900.0,876.0,100.0,818.0,30.9,16837.0,0.0,6,71,5500,5,2019
44063.0,,366.0,0.0,40.0,209400.0,1343.0,285.0,2057.0,31.3,13991.0,93.0,6,71,4202,1,2019
37333.0,,298.0,63.0,1.0,205600.0,797.0,206.0,1411.0,29.6,13019.0,63.0,6,71,4202,3,2019
46705.0,,468.0,52.0,101.0,230100.0,848.0,65.0,2185.0,33.8,15920.0,25.0,6,71,4401,2,2019
32574.0,,250.0,12.0,93.0,50000.0,482.0,43.0,1306.0,23.7,14333.0,61.0,6,71,4401,1,2019
58152.0,,460.0,110.0,87.0,240900.0,1210.0,235.0,2639.0,29.5,22264.0,63.0,6,71,6302,1,2019
33005.0,,458.0,88.0,109.0,268900.0,1052.0,586.0,3548.0,23.5,10099.0,259.0,6,71,6302,3,2019
87528.0,,67.0,76.0,0.0,-666666666.0,889.0,136.0,580.0,40.0,32345.0,0.0,6,71,6302,5,2019
52394.0,,440.0,63.0,150.0,228100.0,1295.0,228.0,2691.0,24.9,11759.0,98.0,6,71,6302,2,2019
82969.0,,246.0,91.0,0.0,264800.0,1313.0,55.0,1562.0,32.3,20906.0,37.0,6,71,8001,1,2019
48640.0,,214.0,97.0,102.0,261600.0,1189.0,320.0,1421.0,33.5,21069.0,29.0,6,71,824,1,2019
44429.0,,632.0,137.0,49.0,224600.0,1296.0,456.0,3365.0,29.4,16151.0,116.0,6,71,10016,1,2019
52940.0,,454.0,88.0,86.0,204300.0,1411.0,233.0,2721.0,26.8,13213.0,148.0,6,71,10016,2,2019
85048.0,,811.0,288.0,0.0,343600.0,-666666666.0,191.0,3169.0,46.7,38928.0,29.0,6,71,10017,3,2019
82360.0,,1564.0,598.0,398.0,260300.0,1764.0,541.0,10386.0,30.1,23018.0,149.0,6,71,10017,2,2019
87529.0,,619.0,24.0,82.0,466000.0,1154.0,273.0,2893.0,51.7,29954.0,68.0,6,71,10017,1,2019
57021.0,,234.0,93.0,32.0,238900.0,-666666666.0,94.0,1216.0,34.0,24893.0,98.0,6,71,9711,3,2019
120500.0,,430.0,336.0,202.0,375800.0,-666666666.0,120.0,3149.0,46.2,42303.0,55.0,6,71,9711,2,2019
69438.0,,452.0,224.0,53.0,350300.0,1517.0,324.0,2534.0,39.6,28704.0,109.0,6,71,9711,4,2019
53125.0,,133.0,31.0,42.0,201700.0,-666666666.0,46.0,829.0,43.3,21121.0,8.0,6,71,9714,1,2019
46127.0,,240.0,92.0,39.0,238100.0,1283.0,189.0,1517.0,34.7,17133.0,34.0,6,71,9714,2,2019
64815.0,,334.0,60.0,36.0,231300.0,1500.0,117.0,1574.0,35.8,29478.0,46.0,6,71,9714,3,2019
46927.0,,245.0,0.0,0.0,412500.0,1214.0,323.0,1555.0,27.1,13924.0,78.0,6,71,3200,1,2019
46964.0,,251.0,84.0,137.0,296800.0,-666666666.0,31.0,1409.0,31.5,21453.0,31.0,6,71,3200,6,2019
66389.0,,78.0,0.0,36.0,396600.0,1277.0,142.0,551.0,38.3,25385.0,0.0,6,71,3200,5,2019
70440.0,,359.0,84.0,226.0,323600.0,1819.0,86.0,2184.0,26.5,18497.0,45.0,6,71,3200,2,2019
68462.0,,172.0,70.0,0.0,327900.0,1066.0,117.0,1055.0,34.5,28148.0,35.0,6,71,3200,3,2019
69355.0,,204.0,51.0,43.0,328700.0,-666666666.0,32.0,1468.0,32.3,17059.0,0.0,6,71,3200,4,2019
46500.0,,340.0,38.0,93.0,259200.0,1093.0,470.0,2346.0,27.9,12902.0,157.0,6,71,2804,1,2019
50208.0,,246.0,8.0,57.0,233000.0,954.0,288.0,1240.0,27.7,12249.0,118.0,6,71,2804,2,2019
45563.0,,209.0,15.0,86.0,-666666666.0,831.0,60.0,1091.0,30.9,12794.0,66.0,6,71,3405,1,2019
45323.0,,435.0,73.0,95.0,295000.0,1312.0,866.0,3389.0,22.9,14959.0,215.0,6,71,3405,3,2019
71402.0,,364.0,82.0,83.0,313900.0,1592.0,85.0,1840.0,33.3,21813.0,31.0,6,71,3603,1,2019
67321.0,,290.0,128.0,62.0,321600.0,1711.0,137.0,2098.0,31.4,20640.0,11.0,6,71,3603,2,2019
75368.0,,373.0,72.0,48.0,323500.0,1494.0,117.0,1943.0,35.7,25937.0,49.0,6,71,3510,2,2019
85495.0,,467.0,161.0,89.0,322800.0,1938.0,79.0,2641.0,37.0,29510.0,29.0,6,71,3507,1,2019
48654.0,,254.0,19.0,66.0,320900.0,1228.0,181.0,1561.0,36.8,18799.0,51.0,6,71,8705,3,2019
95250.0,,200.0,125.0,11.0,286100.0,1179.0,164.0,1122.0,38.4,35358.0,28.0,6,71,8705,4,2019
96250.0,,144.0,249.0,0.0,347500.0,-666666666.0,61.0,1072.0,46.1,40024.0,7.0,6,71,7104,2,2019
-666666666.0,,156.0,60.0,0.0,305400.0,-666666666.0,118.0,775.0,34.9,79082.0,45.0,6,71,8002,2,2019
49934.0,,486.0,196.0,87.0,267500.0,1054.0,323.0,1993.0,33.8,16650.0,74.0,6,71,8002,6,2019
22589.0,,304.0,62.0,20.0,334700.0,1159.0,354.0,2100.0,25.9,10621.0,260.0,6,71,8002,4,2019
51786.0,,309.0,19.0,150.0,255900.0,967.0,231.0,1776.0,27.7,14645.0,91.0,6,71,8002,5,2019
86250.0,,133.0,260.0,106.0,428900.0,-666666666.0,92.0,1568.0,41.5,38028.0,44.0,6,71,8403,2,2019
85603.0,,158.0,320.0,23.0,365600.0,-666666666.0,32.0,1649.0,45.7,29915.0,0.0,6,71,8403,1,2019
111250.0,,218.0,750.0,0.0,422500.0,2129.0,153.0,4147.0,32.3,41841.0,0.0,6,71,8706,3,2019
153372.0,,186.0,437.0,18.0,582200.0,-666666666.0,67.0,2083.0,28.3,38866.0,0.0,6,71,8706,4,2019
46055.0,,213.0,150.0,0.0,68500.0,-666666666.0,62.0,1294.0,51.9,23466.0,17.0,6,71,8706,1,2019
56364.0,,202.0,89.0,25.0,189700.0,1081.0,122.0,860.0,40.5,21558.0,28.0,6,71,9709,2,2019
59194.0,,579.0,54.0,203.0,172500.0,1229.0,301.0,2550.0,33.8,19744.0,37.0,6,71,9709,3,2019
27125.0,,187.0,21.0,45.0,16100.0,755.0,171.0,861.0,34.2,26758.0,64.0,6,71,9712,1,2019
38683.0,,349.0,64.0,80.0,121900.0,992.0,146.0,1189.0,51.4,21755.0,31.0,6,71,9712,3,2019
108523.0,,82.0,112.0,11.0,661500.0,-666666666.0,0.0,778.0,51.1,42102.0,0.0,6,71,814,4,2019
127708.0,,129.0,211.0,11.0,675300.0,-666666666.0,30.0,1438.0,48.5,49427.0,15.0,6,71,2011,2,2019
75417.0,,255.0,60.0,0.0,323800.0,2063.0,67.0,823.0,36.4,31963.0,0.0,6,71,7104,4,2019
90938.0,,147.0,257.0,96.0,314100.0,1602.0,113.0,2074.0,35.6,37867.0,16.0,6,71,7105,2,2019
74388.0,,281.0,46.0,75.0,108600.0,1567.0,149.0,1476.0,29.0,24648.0,47.0,6,71,808,3,2019
105080.0,,125.0,129.0,17.0,449800.0,2000.0,28.0,1411.0,37.3,34742.0,6.0,6,71,808,4,2019
56650.0,,307.0,171.0,78.0,458600.0,1335.0,272.0,2004.0,39.5,22757.0,22.0,6,71,808,2,2019
92188.0,,198.0,109.0,40.0,338400.0,1458.0,53.0,1154.0,42.5,33007.0,0.0,6,71,8708,3,2019
66806.0,,382.0,78.0,21.0,289400.0,978.0,87.0,1506.0,32.1,20569.0,38.0,6,71,8708,1,2019
34743.0,,295.0,19.0,88.0,229600.0,1113.0,242.0,1793.0,36.4,17509.0,38.0,6,71,9107,2,2019
77380.0,,568.0,407.0,0.0,265500.0,-666666666.0,51.0,3291.0,57.5,40945.0,28.0,6,71,9107,1,2019
86343.0,,286.0,115.0,38.0,343800.0,-666666666.0,42.0,1384.0,40.3,41005.0,3.0,6,71,7404,2,2019
42333.0,,145.0,64.0,9.0,87400.0,1122.0,95.0,622.0,59.3,33431.0,0.0,6,71,7404,4,2019
79934.0,,93.0,59.0,0.0,329700.0,1046.0,58.0,814.0,27.6,32938.0,0.0,6,71,7404,5,2019
36575.0,,116.0,50.0,97.0,329200.0,1200.0,116.0,1008.0,27.6,20640.0,39.0,6,71,7404,1,2019
88371.0,,69.0,87.0,61.0,365800.0,-666666666.0,17.0,816.0,38.3,28796.0,40.0,6,71,7404,3,2019
136653.0,,127.0,162.0,0.0,461800.0,-666666666.0,71.0,1155.0,42.5,57050.0,0.0,6,71,7901,2,2019
77440.0,,192.0,75.0,24.0,342500.0,-666666666.0,21.0,804.0,50.2,36565.0,44.0,6,71,7901,1,2019
124150.0,,95.0,244.0,99.0,473300.0,-666666666.0,0.0,1345.0,52.5,59246.0,16.0,6,71,7901,3,2019
112156.0,,449.0,505.0,41.0,456500.0,1417.0,64.0,4090.0,36.7,42386.0,61.0,6,71,7901,4,2019
93368.0,,52.0,195.0,36.0,365200.0,1138.0,147.0,1024.0,31.3,32898.0,13.0,6,71,8301,1,2019
91042.0,,161.0,172.0,0.0,394800.0,1722.0,110.0,917.0,41.8,42726.0,20.0,6,71,8301,2,2019
67500.0,,374.0,155.0,71.0,313600.0,1769.0,66.0,2256.0,32.4,24283.0,18.0,6,71,7604,3,2019
67870.0,,85.0,79.0,19.0,240600.0,1625.0,45.0,1239.0,40.4,20535.0,39.0,6,71,7604,1,2019
50083.0,,250.0,413.0,12.0,348000.0,1667.0,1023.0,2412.0,35.5,28828.0,23.0,6,71,7306,1,2019
150682.0,,142.0,138.0,57.0,568800.0,-666666666.0,0.0,857.0,35.1,42605.0,17.0,6,71,109,2,2019
